I1,I2,I1MAX,I1MIN,I1VAR,I2MAX,I2MIN,I2VAR,I3,I4,I3max,I3min,I3var,I4MAX,I4MIN,I5,I6,Itotal1,Itotalmax1,Itotalmin1,Vdcmean1,Vdcmax1,Vdcmin1,Pdcmean1,IR,T,range 1,range 2,range 3,range 4
0.9874673086806158,0.9853448793280125,0.7696501458632091,0.9882123390681191,6.954750068482669e-06,0.7477725935580509,0.9873049415836047,6.988559138909035e-06,0.7544706690029338,0.7769645671169233,0.7543366669074778,0.7654939414464322,0.014694006070737784,0.7699393006754446,0.7793483159612777,0.7769645671169233,0.7769645671169233,0.04859446760502806,0.01837824897830842,0.181397033928004,0.7357969210231623,0.680370255430061,0.8672647649765004,0.7590638322819355,0.7774049217002237,0.48,0.0020701044854011413,0.0020701044854011413,0.9999999999999996,0.0
0.9907451129088927,0.9886156383530252,0.878188042866226,0.9906632354218656,6.274189877741675e-06,0.8532252660190622,0.9897535874724479,6.30799897117731e-06,0.8651021645540855,0.8908944461458775,0.8625123198561515,0.8777153441063814,0.0066636022697974555,0.8803524493864394,0.8936007697593906,0.8908944461458775,0.8908944461458775,0.453113517782314,0.22267970449544183,0.5681007286176132,0.4552114795863069,0.408176747176368,0.5720329091876923,0.8390451401832071,0.890380313199105,0.92,0.004629548826057519,0.004629548826057519,0.9999999999999994,2.2120292221269054e-15
0.9114585204819273,0.9094994618877384,0.19131399720718661,0.9095016806486071,0.0006879136253169594,0.18587583546174208,0.9086665569565063,0.0006879474113646391,0.18808103595159725,0.19368851127659542,0.18759573717648376,0.1908896179505863,0.0004640080140072102,0.19147595102794093,0.19434445425286456,0.19368851127659542,0.19368851127659542,0.010732548619317939,0.01644876139578777,0.009926341578096132,0.3683170694620248,0.32613170634231103,0.459393774671792,0.17275820705505796,0.19239373601789705,0.7200000000000001,0.054309176311264085,0.054309176311264085,0.9999999999999992,1.5361319423305752e-15
0.9728695613688736,0.9707785079282665,0.4899793323640279,0.9741113164370224,2.404616129848733e-06,0.47605151265288126,0.9732168668099256,2.43842535411197e-06,0.4826069923699567,0.49699550734008147,0.48091888293047175,0.4898116673625448,0.001486360346138644,0.490866167122855,0.49867657655902925,0.49699550734008147,0.49699550734008147,0.010400335231546265,0.015139844388556867,0.008827489967202062,0.5139661217256393,0.46436932580364854,0.64389962056058,0.47360861601644233,0.49664429530201337,0.7599999999999999,0.0032876857925214172,0.0032876857925214172,0.9999999999999993,2.8264936214959734e-15
0.9790118586457819,0.976907603155934,0.6000350328805735,0.9800802376527039,1.7899966357050859e-06,0.5829788445756275,0.9791803072358191,1.823805880748181e-06,0.5904525490397078,0.6080563871011619,0.5883914879229795,0.5992720950800512,0.001961681926215015,0.6005617260951316,0.610118085612448,0.6080563871011619,0.6080563871011619,0.007621126034167425,0.006154360264067904,0.003324917445989506,0.42947848601697736,0.3814354057341447,0.5397748319566613,0.5722343557192275,0.6073825503355704,0.92,0.0023871967000518237,0.0023871967000518237,0.9999999999999993,2.2120292221269054e-15
0.9884029165304191,0.9862784762134572,0.7935733557974011,0.988868164366938,2.0778095630674504e-06,0.7710157785751353,0.9879601646897542,2.11161879837979e-06,0.781424971955761,0.8047224895731512,0.7785614904130014,0.7931746879288578,0.002382769884498301,0.7946651883156335,0.807530045414115,0.8047224895731512,0.8047224895731512,0.10470886644461164,0.009144550455830291,0.265713148627571,0.47782157267095826,0.42594972024326694,0.603937346587248,0.7607866570911993,0.8042505592841163,0.88,0.002518228181332377,0.002518228181332377,0.9999999999999996,3.1951462489968728e-15
0.9615637423163987,0.9594969892268019,0.23998134775721608,0.9639223515717401,7.256703388808274e-05,0.23315980095957023,0.9630372576678244,7.260084074020336e-05,0.23019779727839934,0.23706094784313653,0.23483217664634465,0.2312281428749149,0.18374440840749276,0.23968942488825837,0.23541305031351345,0.23706094784313653,0.23706094784313653,0.004060422262812224,0.01336601697579276,0.011535928110251614,0.7137622850688619,0.753174387489139,0.5711436753683241,0.23620172257683075,0.2348993288590604,0.16000000000000003,0.0019518275937817412,0.0019518275937817412,0.9999999999999992,1.904801173312671e-15
0.9659270872522895,0.9638509557343781,0.49428740487011424,0.9664211234375151,0.000453432997002796,0.48023712681592323,0.9655337351083877,0.0004534667909781028,0.4764387428035389,0.49064335668514003,0.4840819103777822,0.47856360799160547,0.6671720581851268,0.494094618353767,0.48722494297456226,0.49064335668514003,0.49064335668514003,9.362845170279854e-06,0.007953343288273906,0.00965351245309698,0.892339024790445,0.9504986898349266,0.77469296390435,0.4907602481473732,0.4865771812080537,0.0,0.011203514100405878,0.011203514100405878,0.9999999999999993,2.089138556050585e-15
0.9835492778882085,0.9814352698205278,0.702267077538365,0.9842159191573557,3.899686618201832e-06,0.6823049105672868,0.9833121912701847,3.933495791917773e-06,0.6917179953774458,0.7123409761650169,0.6897463800761092,0.7015958944754136,0.0059013607538089844,0.7040130339897104,0.7142938033076818,0.7123409761650169,0.7123409761650169,0.005396412377780102,4.991040553203874e-05,1.236053552844396e-07,0.38987359916281683,0.34509784708948743,0.48798794332982887,0.6662047343513146,0.7114093959731543,1.0,0.0029644843200578447,0.0029644843200578447,0.9999999999999994,4.9156266430528266e-15
0.9521167627767405,0.9500703147104008,0.052972728622096066,0.9547918590610855,2.131911624379649e-06,0.05146696181700171,0.9539151489686333,2.165720857862836e-06,0.05109430860696827,0.05261764174532439,0.051600134831283645,0.051686363000218574,0.002271764393150257,0.05266742751566403,0.05262181420570064,0.05261764174532439,0.05261764174532439,0.009742507789835209,0.01837822540081735,0.012692045921848916,0.39663371368228617,0.363008835794961,0.4196309331210468,0.05216215889377861,0.052572706935123045,0.48,0.0024664711195567846,0.0024664711195567846,0.9999999999999992,8.602318952873785e-16
